Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
199-Brahampur,96,"Utkramit Madhya Vidyalay, Rampur Mathiya, (Pashchimi Bhag)",Main,1,731,25.597,84.1571,Yes,Yes,Yes
199-Brahampur,97,Utkramit Madhya Vidhyalay Rampur Mathiya (Madhya Bhag),Main,1,600,25.597,84.1571,Yes,Yes,Yes
199-Brahampur,97A,Utkramit Madhya Vidyalaya Rampur Mathiya Uttar Bhag,Auxiliary,601,1258,25.597,84.1571,Yes,Yes,Yes
199-Brahampur,98,"Prathmik Vidyalay, Gop Bharauli",Main,1,601,25.64646687,84.12764943,Yes,Yes,Yes
199-Brahampur,99,"Utkramit Madhya Vidyalay, Ashapadari (Pashchim Bhag)",Main,1,600,25.64139888,84.13640001,Yes,Yes,Yes
199-Brahampur,99A,Utkramit Madhya Vidyalaya Asha Padari Uttar Bhag,Auxiliary,601,1276,25.64139888,84.13640001,Yes,Yes,Yes
199-Brahampur,100,"Utkramit Madhya Vidyalay, Ashapadari (Purvi Bhag)",Main,1,937,25.64139888,84.13640001,Yes,Yes,Yes
199-Brahampur,101,Prathmik Vidyalaya Dawanpura Dakshin Bhag,Main,1,600,25.6291,84.1286,Yes,Yes,Yes
199-Brahampur,101A,Prathmik Vidyalaya Dawanpura Uttar Bhag,Auxiliary,601,1277,25.6291,84.1286,Yes,Yes,Yes
199-Brahampur,102,"Utkramit Madhya Vidyalay, Nagavan Paschim Bhag",Main,1,987,25.6196,84.1222,Yes,Yes,Yes
199-Brahampur,103,UTKRAMIT MADHYA VIDHYALAY NAGWAN PURVI BHAG,Main,1,857,25.6196,84.1222,Yes,Yes,Yes
199-Brahampur,104,"Utkramit Madhya Vidyalay, Dhananjaypur",Main,1,1002,25.61606,84.12007,Yes,Yes,Yes
199-Brahampur,105,Prathmik Vidyalay Nagwa Bind Dera Paschim Bhag,Main,1,600,25.6196,84.1271,Yes,Yes,Yes
199-Brahampur,105A,Prathmik Vidyalaya Nagwa Bind Dera Purab Bhag,Auxiliary,601,1343,25.6196,84.1271,Yes,Yes,Yes
199-Brahampur,106,"Utkramit Madhya Vidyalay, Bhakura Uttar Bhag",Main,1,600,25.6427,84.1457,Yes,Yes,Yes
199-Brahampur,106A,Utkramit Madhya Vidyalaya Bhakura Dakshin Bhag,Auxiliary,601,1194,25.6427,84.1457,Yes,Yes,Yes
199-Brahampur,107,"Madhya Vidyalay, Chhotka Singhanpura Rani Singhanpura Avasthit Uttari Bhag",Main,1,976,25.63287,84.15463,Yes,Yes,Yes
199-Brahampur,108,"Madhya Vidyalay, Chhotka Singhanpura Rani Singhanpura Avasthit Dakshini Bhag",Main,1,970,25.63287,84.15463,Yes,Yes,Yes
199-Brahampur,109,"Prathmik vidyalay, Chunnitand",Main,1,752,25.6305,84.15385,Yes,Yes,Yes
199-Brahampur,110,"Utkramit Madhya Vidyalay, Gayghat Dakshin Bhag",Main,1,903,25.6354,84.1423,Yes,Yes,Yes
199-Brahampur,111,UTKRAMIT MADHYA VIDYALAYA GAYGHAT UTARI BHAG,Main,1,880,25.6354,84.1423,Yes,Yes,Yes
199-Brahampur,112,"Prathmik Vidyalay, Ramadhanpur",Main,1,798,25.61293,84.15367,Yes,Yes,Yes
199-Brahampur,113,"Prathmik Vidyalay, Badaka Singhanpura, Avasthit Paigambarpur Purab Bhag",Main,1,761,25.6365,84.1733,Yes,Yes,Yes
199-Brahampur,114,PRATHMIK VIDYALAY BADKA SINGHANPURA AWSTHITH PAIGAMBARPUR MADHYA BHAG,Main,1,738,25.6365,84.1733,Yes,Yes,Yes
199-Brahampur,115,"Madhya Vidyalay Badaka Singhanapura,Paigambarpur Me Avasthit Pashchim Bhag",Main,1,600,25.63622,84.17333,Yes,Yes,Yes
199-Brahampur,115A,Madhya Vidyalaya Badka Sihanpura Awasthit Paigambarppur Uttar Bhag,Auxiliary,601,1148,25.63622,84.17333,Yes,Yes,Yes
199-Brahampur,116,"Madhya Vidyalay, Badaka Sihanapura Imalitola Avasthit Paigambarpur Dakshin Bhag",Main,1,600,25.63622,84.17333,Yes,Yes,Yes
199-Brahampur,116A,Madhya Vidyalaya Badka Sihanpura Imli tola Awasthit Paigambarpur Uttar Bhag,Auxiliary,601,1217,25.63622,84.17333,Yes,Yes,Yes
