Timestamp,AC No. & AC Name,Polling Station No.,Polling Station Type,Photo of Polling Station Building (PSB),Photo of Polling Station Premises with PS Building (PSP)
21/09/2020 13:50:50,82-Darbhanga Rural [13-Darbhanga],051,Main,https://drive.google.com/open?id=1TNj7FuKy_lWa2Fby4KHbSdzv2lMesSSF,https://drive.google.com/open?id=1X1_tClL-7aEboR6SPvr24U5cnuvyoMZG
21/09/2020 13:59:07,82-Darbhanga Rural [13-Darbhanga],052,Main,https://drive.google.com/open?id=16LD6W7GcAJ8Z6KWo0UZJFnzK5mbJsuOi,https://drive.google.com/open?id=1Z5YF_YQb8MtvKIKT0K-_CDANLfw3fVA_
21/09/2020 14:01:00,82-Darbhanga Rural [13-Darbhanga],052,Auxiliary,https://drive.google.com/open?id=10srTRybou4LCPrM6TojkI9XyKaXH-46O,https://drive.google.com/open?id=1YWvejFPAHntBGpp_DvY6-T-1boKndL3G
21/09/2020 14:03:03,82-Darbhanga Rural [13-Darbhanga],053,Main,https://drive.google.com/open?id=1q0yAD1zxaRzySL6sq_CZkqD85bvjWXfa,https://drive.google.com/open?id=1_NgXoCZOqCDfdxQCyEudThyQ_5-FazG4
21/09/2020 14:05:38,82-Darbhanga Rural [13-Darbhanga],053,Auxiliary,https://drive.google.com/open?id=1ucCSONBCfNOtCNlFw5T7gYU5uq15qhfv,https://drive.google.com/open?id=1sWJJwtZYsg3mAC34IPRlNmWIROTLtCr1
21/09/2020 14:06:55,82-Darbhanga Rural [13-Darbhanga],054,Main,https://drive.google.com/open?id=18oT6R3D9i3kXbos79w850xGO7ok2I4IT,https://drive.google.com/open?id=1ozd9SwTf35RlTODMP9RnaMwKQ4rXp8xn
21/09/2020 14:11:30,82-Darbhanga Rural [13-Darbhanga],054,Auxiliary,https://drive.google.com/open?id=18CMujf9JALuwDQNYp-Hr1iWea3ZlK5GE,https://drive.google.com/open?id=13VI9AaE4d-U7dMAo3PsbMtT58Deo1Ign
21/09/2020 14:12:52,82-Darbhanga Rural [13-Darbhanga],055,Main,https://drive.google.com/open?id=1kYcLZpE7rWSNoQXkwZuH64FS75piVqw9,https://drive.google.com/open?id=10ugmB9WfcNWTC_R8IWRQ9XxAQCc3lbXi
21/09/2020 14:15:50,82-Darbhanga Rural [13-Darbhanga],056,Main,https://drive.google.com/open?id=17FRNLpTwau4ra82uKozg6x_DDNnRmIrn,https://drive.google.com/open?id=1wHDBbDzgZ24lDoD9EIbwFcee87Zw8AvA
21/09/2020 14:17:21,82-Darbhanga Rural [13-Darbhanga],057,Main,https://drive.google.com/open?id=1prYgw3wx2nUeoFAci3VFxhz_wWGQdbKB,https://drive.google.com/open?id=1eqfpnOG3kJ4cvkW8PqvS6bJKqJIQk8K2
21/09/2020 14:20:25,82-Darbhanga Rural [13-Darbhanga],057,Auxiliary,https://drive.google.com/open?id=1syZhyc4oDC1Am9wsAFwgZdQ6kkheCiWq,https://drive.google.com/open?id=1kZYE40ly2c57UFpQsJ_x6-Fo40d6pgiK
21/09/2020 14:26:06,82-Darbhanga Rural [13-Darbhanga],058,Main,https://drive.google.com/open?id=1lLWkfBhDvaqVe1G0IwJn0ImL4XQHHMsQ,https://drive.google.com/open?id=1Ee7NXkGAaM2F9gwlKqbLIYKevjgKQE6F
21/09/2020 14:27:18,82-Darbhanga Rural [13-Darbhanga],058,Auxiliary,https://drive.google.com/open?id=1CdnyE-qiV1B7wfP9tDRV7KBLBVUq8SAA,https://drive.google.com/open?id=1WAObOLpDLmSAFEUVSOcj0Y5LKdxez9c5
21/09/2020 14:28:29,82-Darbhanga Rural [13-Darbhanga],059,Main,https://drive.google.com/open?id=1qFGNJmMWpOhKsjpE6E4upxpSp0hjxYvr,https://drive.google.com/open?id=1N1d_Cy3I1Sd6K7vYTtQMcf1zeYFfmwEL
21/09/2020 14:33:44,82-Darbhanga Rural [13-Darbhanga],060,Main,https://drive.google.com/open?id=1kHGCpRke1baPijrB324vXzFQwheGfZXh,https://drive.google.com/open?id=1jei6qOQpls5ys5nmf2ad-5ehUR29Qi74
21/09/2020 14:34:51,82-Darbhanga Rural [13-Darbhanga],061,Main,https://drive.google.com/open?id=13fxPhB7LL9oRUsrq-5P9DVVs2yqZU9JP,https://drive.google.com/open?id=1IvKqNADtugjUGudHl84x-B2lK9wp4S7e
21/09/2020 14:36:03,82-Darbhanga Rural [13-Darbhanga],061,Auxiliary,https://drive.google.com/open?id=1ml353FD4zCnbRv4TzVstg45_JwXQgIy2,https://drive.google.com/open?id=1ImkyVQROJtUGusWD9PMVddO5o8OiOzO5
21/09/2020 14:37:34,82-Darbhanga Rural [13-Darbhanga],062,Main,https://drive.google.com/open?id=1LUrTD8ytSA08pK5M7d4MJmpa04SWgsxy,https://drive.google.com/open?id=1p2cl6DQNxlfH1sSBZQD6q_VotyGEmf0a
21/09/2020 14:38:58,82-Darbhanga Rural [13-Darbhanga],063,Main,https://drive.google.com/open?id=1G0111pKtkF8d6J6EhYT8tRkIUfZe_1l6,https://drive.google.com/open?id=1fqlO16dH2h8oGNbf24urJjWexd0n5EDs
21/09/2020 14:40:38,82-Darbhanga Rural [13-Darbhanga],063,Auxiliary,https://drive.google.com/open?id=1MgIwYELQyBvZCSb70NQCTTTfD4KJZNzl,https://drive.google.com/open?id=1Nayd_Tl3Lpjrzy08KU6tkNZuLht8uEGL
