Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
153-Gopalpur [22-Bhagalpur],60A,Rajkiya Urdu Madhya Vidyalay Maniyanmor Naya Bhawan Dakshin Bhag Room No-2,Auxiliary,602,1194,25.3418685,87.0539642,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],61,Prathamik Vidyalay Deshavali Kanya Naugachia Dakshin Bhag,Main,1,767,25.3511423,87.0617253,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],62,Prathamik Vidyalay Deshavali Kanya Naugachia Uttar Bhag Room No-1,Main,1,561,25.3509972,87.0616894,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],62A,Prathmik Vidyalay Deshwali Kanya Naugachia Uttar Bhag Room No-2,Auxiliary,562,1055,25.3378259,87.0580636,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],63,Adarsh Madhya Vidyalay Naugachia Dakshin Bhag Room No-1,Main,1,705,25.3378212,87.0580645,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],63A,Adarsh Madhya Vidyalay Naugachia Dakshin Bhag Room No-2,Auxiliary,706,1363,25.3375814,87.0593785,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],64,Adarsh Madhya Vidyalay Navagachhiya Uttar Bhag Room No-1,Main,1,725,25.348152,87.0661011,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],64A,Adarsh Madhya Vidyalay Naugachia Uttar Bhag Room No-2,Auxiliary,726,1368,25.3476727,87.065728,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],65,Madhya Vidyalay Simra,Main,1,948,25.4300794,87.1289864,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],66,Javahar Prathamik Vidyalay Pakara Purab Bhag,Main,1,914,25.4300159,87.1279066,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],67,Javahar Prathamik Vidyalay Pakara Pashchim Bhag,Main,1,904,25.4302143,87.1283573,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],68,Prathamik Vidyalay Kanya Pakara Purab bhag Room No-1,Main,1,657,25.425888,87.1246353,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],68A,Prathmik Vidyalay Kanya Pakra Purab Bhag Room No-2,Auxiliary,658,1304,25.4274661,87.12348,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],69,Prathmik vidyaly Kanya pakra pashchim bhag,Main,1,885,25.4224133,87.138505,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],70,Madhya Vidyalay Lakshmipur Purana Bhavan Room No-1,Main,1,611,25.4145217,87.13611,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],70A,Madhya Vidyalay Lakshmipur Purana Bhawan Room No-2,Auxiliary,612,1269,25.4145257,87.13641,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],71,Madhya Vidyalay Lakshmipur Naya Bhavan Room No-1,Main,1,653,25.4142385,87.1750711,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],71A,Madhya Vidyalay Lakshmipur Naya Bhawan Room No-2,Auxiliary,654,1310,25.4142324,87.1752698,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],72,"Madhya Vidyalay Doniya Tola Pakara, Purab Bhag",Main,1,943,25.414182,87.175359,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],73,"Madhya Vidyalay Doniya Tola Pakara, Pashchim Bhag Room No-1",Main,1,603,25.4487302,87.2274879,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],73A,Madhya Vidyalay Doniyan Tola Pakra Pashchim Bhag Room No-2,Auxiliary,604,1248,25.4011631,87.1985179,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],74,Prathamik Vidyalay Amghatta Room No-1,Main,1,536,25.4010873,87.1983272,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],74A,Pratahmik Vidyalay Amghatta Room No-2,Auxiliary,537,1064,25.4010964,87.1983665,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],75,Madhya Vidyalay Uttar PurabTetari Room No-1,Main,1,652,25.4038731,87.199238,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],75A,Madhya Vidyalay Uttar Purab Tetri Room No-2,Auxiliary,653,1299,25.4038665,87.1990771,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],76,Madhya vidyalay Tetri Purav bahg Room No-1,Main,1,551,25.4026486,87.2034998,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],76A,Madhya Vidyalay Tetri Purab Bhag Room No-2,Auxiliary,552,1044,25.4010209,87.197762,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],77,Madhya Vidyalay Tetari Pashchim Bhag,Main,1,846,25.401059,87.197722,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],78,Ramdhari Uchch Vidyalay Tetri Pakra Room No-1,Main,1,610,25.3891136,87.2193899,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],78A,Ramdhari Uchch Vidyalay Teatri Pakra Room No-2,Auxiliary,611,1121,25.4126752,87.1819582,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],79,Madarasa Tetari Purav Bhag,Main,1,603,25.4128665,87.1819064,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],79A,Madhya Vidyalay Uttar Purab Tetri Pashchim Bhag,Auxiliary,604,1128,25.4082685,87.2066332,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],80,Madarsa tetri Pashchim Bhag,Main,1,869,25.3982431,87.185204,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],81,Prathamik Vidyalay Harijan Tola Tetari Room No-1,Main,1,553,25.4150416,87.1761104,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],81A,Prathmik Vidyalay Harijan Tola Tetri Room No-2,Auxiliary,554,1083,25.4150023,87.1761646,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],82,Madhya Vidyalay Mahadatapur Dakshin Room No-1,Main,1,699,25.3999633,87.144625,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],82A,Madhya Vidyalay Mahdattapur Dakshin Room No-2,Auxiliary,700,1354,25.399815,87.14481,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],83,Madhya Vidyalay Mahadattpur Room No-1,Main,1,709,25.39981,87.1449533,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],83A,Madhya Vidyalay Mahdattapur Room No-2,Auxiliary,710,1329,25.406065,87.13186,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],84,Madhya Vidyalay Yamuniyo Uttar Bhag Room No-1,Main,1,667,25.406455,87.13136,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],84A,Madhya Vidyalay Yamuniyan Uttar Bhag Room No-2,Auxiliary,668,1267,25.3933283,87.1283617,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],85,madhya Vidyalay Yamuniyan Dakshin Bhag,Main,1,863,25.3933213,87.1283257,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],86,Panchayat Bhavan Jamuniyan Purab Bhag,Main,1,718,25.3902817,87.1170867,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],86A,Samudayik Bhawan Yamuniyan,Auxiliary,719,1332,25.38371,87.114435,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],87,Panchayat Bhavan yamuniyan Pashchim Bhag,Main,1,970,25.389445,87.1164083,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],88,Sarwajanik Pustakalay Yamuniyan Purab Bhag,Main,1,910,25.3930267,87.130555,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],89,Sarwajanik Pustakalay Yamuniyo Pashchim Bhag,Main,1,959,25.3931883,87.13029,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],90,madhya Vidyalay Japateli Purab Bhag,Main,1,783,25.3932083,87.1302583,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],91,madhya Vidyalay Japateli Pashchim Bhag,Main,1,808,25.3932417,87.1303633,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],92,Madhay vidhayala Purab Bhag,Main,1,505,25.3920495,87.1605932,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],92A,Uchch Vidyalay Jagatpur Purab Bhag,Auxiliary,506,1008,25.3820151,87.1896745,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],93,Madhya Vidyalay Jagatapur Pashchim Bhag,Main,1,996,25.3920495,87.1605932,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],94,Madhya Vidyalay Jagatapur Madhya Bhag,Main,1,594,25.3920495,87.1605932,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],94A,Uchch Vidyalay Jagatpur Pashchim Bhag,Auxiliary,595,1167,25.3812579,87.1896431,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],95,Prathmik Vidyalay Kanaki Tola Room No-1,Main,1,691,25.3829574,87.1895745,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],95A,Prthmik Vidyalay Kanki Tola Room No-2,Auxiliary,692,1343,25.3830628,87.1893256,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],96,Prathamik Vidyalay Chak Garaiya Purab Bhag,Main,1,934,25.390269,87.194746,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],97,Madhya Vidyalay Chakagaraiya Pashchim Bhag,Main,1,659,25.3867259,87.1915033,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],98,Madhya Vidyalay Khagada Pashchim Bhag,Main,1,660,25.3829782,87.190105,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],98A,Madhya Viadyalay Khagra Naya Bhawan Uttar Bhag,Auxiliary,661,1233,25.3818982,87.1893736,Yes,Yes,Yes
153-Gopalpur [22-Bhagalpur],99,Madhya Vidyalay Khagada Purab Bhag,Main,1,535,25.3831594,87.1898305,Yes,Yes,Yes
