Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
216-Jehanabad [34-Jehanabad],049,Ram Charan Singh Ucch Vidyalay Ibrahimpur Shri Bigha,Main,1,897,"25° 9'59.16""N","84°54'2.96""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],050,Pustakalay Bhawan Ibrahimpur,Main,1,494,"25°10'11.84""N","84°54'18.47""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],051,"Madhy Vidyalay, Shri Bigha",Main,1,932,"25° 9'58.67""N","84°54'1.32""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],052,"Prathamik Vidyalay, Mirganj",Main,1,536,"25°10'8.17""N","84°52'58.57""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],053,"Prathmik Vidyalay,Badhauna",Main,1,712,"25° 9'34.51""N","84°53'35.29""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],054,-Panchayat Bhawan Shakurabad,Main,1,572,"25° 9'21.55""N","84°54'10.30""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],055,"Utkramit Madhy Vidyalay, Kurhari",Main,1,465,"25° 9'16.80""N","84°54'7.63""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],056,"Madhy Vidyalay Shakurabad, (Purwi Bhag)",Main,1,597,"25° 9'9.72""N","84°53'55.33""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],056 A,"Madhy Vidyalay Shakurabad, (Madh Bhag)",Auxiliary,598,1189,"25° 9'9.72""N","84°53'55.33""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],057,"Madhy Vidyalay, Shakurabad , (Pashchami Bhag)",Main,1,720,"25° 8'57.92""N","84°54'9.00""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],057 A,"Madhy Vidyalay, Shakurabad , (Utri Bhag)",Auxiliary,721,1458,"25° 8'57.92""N","84°54'9.00""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],058,Prathmik Vidyalaya Narayanpur II,Main,1,724,"25° 8'39.89""N","84°53'26.72""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],059,"Utkramit Madhy Vidyalay, Chagodi,Uttari Bhag)",Main,1,895,"25° 8'2.12""N","84°53'1.98""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],060,"Utkramit Madhy Vidyalay, Chagodi,(Dakshini Bhag)",Main,1,767,"25° 8'2.12""N","84°53'1.98""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],061,"Urdu Prathamik Vidyalay, Baijanath Ganj",Main,1,894,"25° 8'3.06""N","84°53'58.57""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],062,"Utkramit Madhy Vidyalay, Sesamba",Main,1,959,"25° 8'48.27""N","84°53'50.71""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],063,"Utkramit Madhy Vidyalay, Ganankura(Puravi Bhag)",Main,1,881,"25° 9'51.72""N","84°52'37.12""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],064,"Utkramit Madhy Vidyalay, Ganankura(Pschimi  Bhag)",Main,1,824,"25° 9'51.72""N","84°52'37.12""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],065,"Utkramit Madhy Vidyalay, Uchita,(Utri Bhag)",Main,1,648,"25° 9'13.13""N","84°52'36.88""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],065 A,"Utkramit Madhy Vidyalay, Uchita, (Dakshini Bhag)",Auxiliary,649,1324,"25° 9'13.13""N","84°52'36.88""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],066,Samudayik Bhawan Uchita,Main,1,662,"25° 8'42.97""N","84°52'44.25""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],066 A,"Pax Bhavan Uchita, (Naya Bhavan)",Auxiliary,663,1320,"25° 8'42.97""N","84°52'44.25""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],067,"Prathamik Vidyalay, Faridpur, (Purwi Bhag)",Main,1,678,"25° 8'49.89""N","84°51'59.43""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],067 A,"Prathamik Vidyalay, Faridpur, (Paschimi Bhag)",Auxiliary,679,1353,"25° 8'49.89""N","84°51'59.43""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],068,Navsrijit Primary School Sultanpur,Main,1,475,"25° 8'35.55""N","84°51'38.69""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],069,"Prathamik Vidyalay, Hasanpura, (Purwi Bhag)",Main,1,556,"25° 9'19.65""N","84°53'12.71""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],069 A,"Prathamik Vidyalay, Hasanpura,(Paschimi Bhag)",Auxiliary,557,1117,"25° 9'19.65""N","84°53'12.71""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],070,"Prathamik Vidyalay, Khairuchak",Main,1,862,"25°10'32.18""N","84°50'37.48""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],071,Pax Godam Gapochak,Main,1,443,"25°10'32.42""N","84°51'17.25""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],072,"Angan Bari Kendra Bhawan, Kazichak",Main,1,400,"25°10'31.16""N","84°51'35.69""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],073,"Utkramit Madhy Vidyalay, Mahadev Bigha",Main,1,923,"25°10'13.79""N","84°51'19.02""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],074,"Madhy Vidyalay, Kundila(Puravi Bhag)",Main,1,663,"25°10'0.96""N","84°50'58.18""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],075,"Madhy Vidyalay, Kundila(Pschimi Bhag)",Main,1,620,"25°10'0.96""N","84°50'58.18""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],076,"Utkramit Madhy Vidyalay, Mirjapur",Main,1,746,"25° 9'53.45""N","84°51'54.58""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],077,"Urdu Utkramit Madhy Vidyalay, Kansua(Puravi Bhag)",Main,1,1013,"25° 9'59.56""N","84°50'7.61""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],078,"Urdu Utkramit Madhy Vidyalay, Kansua(PaschimiBhag)",Main,1,656,"25° 9'59.56""N","84°50'7.61""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],079,"Kansua Madarsa, (Purwi Bhag)",Main,1,732,"25°10'1.03""N","84°50'57.58""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],079 A,"Kansua Madarsa, (Paschimi Bhag)",Auxiliary,733,1460,"25°10'1.03""N","84°50'57.58""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],080,"Urdu Prathamik Vidyalay, Fauladpur, (Purwi Bhag)",Main,1,566,"25° 8'12.83""N","84°50'38.05""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],080 A,"Urdu Prathamik Vidyalay, Fauladpur, (Paschimi Bhag)",Auxiliary,567,1131,"25° 8'12.83""N","84°50'38.05""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],081,"Prathmik  Vidyalay, Sahavajpur",Main,1,497,"25° 8'55.22""N","84°50'49.93""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],082,"Madhy Vidyalay, Ratani (Purwi Bhag)",Main,1,514,"25° 8'58.46""N","84°51'20.34""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],082 A,"Madhy Vidyalay, Ratani (Daya Bhag)",Auxiliary,515,1038,"25° 8'58.46""N","84°51'20.34""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],083,"Madhy Vidyalay, Ratni  (Pashchami Bhag)",Main,1,518,"25° 9'6.24""N","84°51'33.81""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],083 A,"Madhy Vidyalay, Ratni  (Dayan Bhag- 1)",Auxiliary,519,1051,"25° 9'6.24""N","84°51'33.81""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],084,"Utkramit Madhy Vidyalay, Chiksaura, (Utri Bhag)",Main,1,543,"25° 8'16.06""N","84°52'17.25""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],084 A,"Utkramit Madhy Vidyalay, Chiksaura, (Dakshini Bhag)",Auxiliary,544,1087,"25° 8'16.06""N","84°52'17.25""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],085,Anganbari Kendra Bhawan Dayalchak,Main,1,690,"25° 8'7.99""N","84°51'27.21""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],086,Uchh Vidayalay Raksiya Dayal Chak,Main,1,873,"25° 8'7.99""N","84°51'27.21""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],087,Samudayik Bhawan Mahadipur,Main,1,829,"25° 7'47.82""N","84°52'6.23""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],088,"Samudayik Bhawan, Mishrauliya",Main,1,413,"25° 7'6.11""N","84°50'56.85""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],089,"Utkramit Madhya Vidhalya, Aira",Main,1,850,"25° 7'35.19""N","84°50'52.62""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],090,"Utkramit Madhya Vidyalay, Bedauli,",Main,1,795,"25° 7'18.68""N","84°51'14.79""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],091,Madhy Vidhalay Pokhwan,Main,1,823,"25° 6'34.49""N","84°51'29.63""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],092,"Utkramit Madhy Vidhalay Pandaul , (Pashchami Bhag)",Main,1,994,"25° 7'6.13""N","84°52'7.01""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],093,"Utkramit Madhy Vidhalay,Pandaul (Purwi Bhag)",Main,1,679,"25° 7'19.56""N","84°52'20.56""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],093 A,"Utkramit Madhy Vidhalay,Pandaul (Madh Bhag)",Auxiliary,680,1354,"25° 7'19.56""N","84°52'20.56""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],094,Samudayik Bhawan Shankar Bigha,Main,1,605,"25° 6'13.86""N","84°51'45.42""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],095,Utkramit Madhy Vidhalay Kakhaura,Main,1,925,"25° 6'21.06""N","84°52'13.03""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],096,"Prathamik Vidyalay, Savan Bigha (Uttari bhag)",Main,1,612,"25° 7'36.01""N","84°53'46.97""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],096 A,"Prathamik Vidyalay, Savan Bigha (Dakshini Bhag)",Auxiliary,613,1227,"25° 7'36.01""N","84°53'46.97""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],097,panchyat Bhavan sikendrapur,Main,1,591,"25° 7'12.07""N","84°53'7.02""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],097 A,Anganbari Kendra Bhawan sikendrapur,Auxiliary,592,1151,"25° 7'12.07""N","84°53'7.02""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],098,"Utkramit Madhy Vidyalay, Sikandarpur",Main,1,609,"25° 6'41.89""N","84°53'19.67""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],099,"Prathamik Vidyalay, Viro Bigha (Naya bhavan)",Main,1,570,"25° 6'36.98""N","84°53'45.44""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],099 A,"Prathamik Vidyalay, Viro Bigha (Purana Bhavan)",Auxiliary,571,1144,"25° 6'36.98""N","84°53'45.44""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],100,"Prathmik Vidayaly ,Gulabganj",Main,1,450,"25° 6'18.01""N","84°52'53.74""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],101,"Utkramit Madhy Vidhalay Saraiya,(Purwi Bhag)",Main,1,701,"25° 5'49.05""N","84°53'35.38""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],101 A,"Utkramit Madhy Vidhalay Saraiya, (Pschimi Bhag)",Auxiliary,702,1404,"25° 5'49.05""N","84°53'35.38""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],102,"Prathamik Vidyalay, Prijpura, (Purwi Bhag)",Main,1,522,"25° 6'18.01""N","84°53'35.38""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],102 A,"Prathamik Vidyalay, Prijpura, (Pschimi Bhag)",Auxiliary,523,1040,"25° 6'18.01""N","84°53'35.38""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],103,"Utkramit Madhy Vidyalay, Uttarapatti (Pravi bhag)",Main,1,599,"25° 5'34.16""N","84°51'42.19""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],103A,"Utkramit Madhy Vidyalay, Uttarapatti (Utari Bhag)",Auxiliary,600,1193,"25° 5'34.16""N","84°51'42.19""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],104,"Utkramit Madhy Vidyalay, Uttarapatti (Paschimi bhag)",Main,1,373,"25° 5'34.16""N","84°51'42.19""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],105,"Utkramit Madhy Vidyalay, Rustamchak",Main,1,993,"25° 4'41.35""N","84°52'33.33""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],106,"Prathamik Vidyalay, Surahi, (Purwi Bhag)",Main,1,522,"25° 4'43.26""N","84°51'47.00""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],106A,"Prathamik Vidyalay, Surahi, (Pschimi Bhag)",Auxiliary,523,1056,"25° 4'43.26""N","84°51'47.00""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],107,Samudayik Bhawan Harnakhas,Main,1,502,"25° 4'11.60""N","84°51'20.03""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],108,"Utkramit Madhya Vidyalay, Murhara(Puravi Bhag)",Main,1,873,"25° 4'12.12""N","25° 4'12.12""N",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],109,"Utkramit Madhya Vidyalay, Murhara(Pschimi Bhag)",Main,1,707,"25° 4'12.12""N","25° 4'12.12""N",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],110,"Prathamik Vidyalay, Gopalpur",Main,1,762,"25° 3'55.03""N","84°52'34.66""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],111,Prathamik Vidhalay Balva Par,Main,1,403,"25° 5'46.41""N","84°53'4.93""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],112,Utkramit Madhy Vidhalay Salempur,Main,1,878,"25° 5'34.42""N","84°53'15.44""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],113,Utkramit Madhy Vidhalay Patiyawa,Main,1,999,"25° 5'9.43""N","84°53'49.45""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],114,Madhy Vidhalay Dharampur (Uttari Bhag),Main,1,588,"25° 5'2.99""N","84°52'57.57""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],114 A,"Madhy Vidhalay Dharampur, (Dakshini Bhag)",Auxiliary,589,1212,"25° 5'2.99""N","84°52'57.57""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],115,Navsrijit Prathmik Vidyala Saraya Bazar,Main,1,490,"25° 5'6.30""N","84°53'24.13""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],116,Utkramit Madhy Vidhalay Dhivari,Main,1,555,"25° 4'52.58""N","84°53'28.16""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],117,Prathmik vidyalay machchhara,Main,1,347,"25° 4'46.03""N","84°54'13.58""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],118,Madhy Vidyalay Ghejan,Main,1,740,"25° 3'55.48""N","84°53'23.57""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],119,Angan Bari Kendra Bhawan Bishunpur,Main,1,565,"25° 4'29.85""N","84°53'21.86""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],119 A,"Prathamik Vidyalay, Bishunpur",Auxiliary,566,1145,"25° 4'29.85""N","84°53'21.86""E",Yes,Yes,Yes
216-Jehanabad [34-Jehanabad],120,"Prathamik Vidyalay, Narayanpur-I",Main,1,908,"25° 4'8.50""N","84°54'24.48""E",Yes,Yes,Yes
