Polling Station (Main and Auxiliary) Details,,,,,,,,,,
AC No. & Name,Polling Station No.,Polling Station Name,Main/Auxiliary Polling Station (M/A),Elector Serial No. From,Elector Serial No. To,Latitude of Polling Station Building,Longitude of Polling Station Building,Electricity facility at PS (Yes/No),Toilet Facility at PS (Yes/No),Ramp Facility at PS (Yes/No)
70-Alamnagar [11-Madhepura],041,"Madarasa, Rahata, Dayan Bhag",Auxiliary,682,1240,25.660902,86.93658,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],042,"Urdu Middle School, Rahata, Uttar Bhag",Main,1,651,25.65845,86.94558,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],042,"Urdu Middle School, Rahata Uttar Bhag, Dayan Bhag",Auxiliary,652,1320,25.65845,86.94558,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],043,"Urdu Middel School, Rahata, Dakshin Bhag",Main,1,923,25.6584,86.84558,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],044,"Madhya Vidyalay, Badateni, Bayan Bhag, Dakshin Bhag",Main,1,555,25.65845,86.94558,No,Yes,Yes
70-Alamnagar [11-Madhepura],044,"Madhya Vidyalay, Badateni, Bayan Bhag, Uttar Bhag",Auxiliary,556,1083,25.65845,86.94558,No,Yes,Yes
70-Alamnagar [11-Madhepura],045,"Middle School, Barateni, Right Side, Dakshin Bhag",Main,1,585,25.65845,86.94558,No,Yes,Yes
70-Alamnagar [11-Madhepura],045,"Middle School, Barateni, Right Side, Uttar Bhag",Auxiliary,586,1148,25.65845,86.94558,No,Yes,Yes
70-Alamnagar [11-Madhepura],046,"Panchayat Bhavan, Lashkari Barateni",Main,1,976,25.638777,86.9375,No,Yes,Yes
70-Alamnagar [11-Madhepura],047,"Madhya Vidyalay, Lashkari, Bayan Bhag",Main,1,522,25.634081,86.945986,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],047,"Madhya Vidyalay, Lashkari, Dayan Bhag",Auxiliary,523,1046,25.634081,86.945986,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],048,"Upgraded Middle School, Lashkari, Bayan Bhag",Main,1,744,25.6341,86.9459,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],048,"Upgraded Middle School, Lashkari, Dayan Bhag",Auxiliary,745,1407,25.6341,86.9459,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],049,"Utkramit Kanya Middle School, Muralichandava, Bayan Bhag",Main,1,701,25.65099,86.97357,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],049,"Utkramit Kanya Middle School, Muralichandava, Dayan Bhag",Auxiliary,702,1333,25.65099,86.97357,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],050,"Madhya Vidyalay, Muralichandava, Bayan Bhag",Main,1,526,25.65099,86.97357,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],050,"Madhya Vidyalay, Muralichandava, Dayan Bhag",Auxiliary,527,1168,25.65099,86.97357,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],051,"Upgraded Middle School, Kumarpur North Side, Dayan Bhag",Main,1,858,25.64642097,86.99540297,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],051,"Upgaraded Middle School, Kumarpur, South Side, Bayan Bhag",Auxiliary,859,1477,25.64642097,86.99540297,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],052,"Upgaraded Middle School, Kumarpur, South Side, banya bhaga ",Main,1,783,25.646421,86.995403,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],052,"Upgaraded Middle School, Kumarpur, South Side, Dayan Bhag",Auxiliary,784,1440,25.646421,86.995403,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],053,"Madhya Vidyalay, Manjaura, Bayan Bhag",Main,1,592,25.660822,87.018355,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],053,"Madhya Vidyalay, Manjaura, Dayan Bhag",Auxiliary,593,1111,25.660822,87.018355,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],054,"Baikavard Musalim Kamuniti Makatab, Manjaura Purab Bhag Bayan Bhag",Main,1,777,25.65333333,87.01138889,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],055,"Backward Muslim Komunity Makhtab, Manjaura Purab Bhag Dayan Bhag",Main,1,782,25.65333333,87.01138889,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],056,"Madhya Vidyalay, Manjaura, Bayan Bhag",Main,1,814,25.65333333,87.01111111,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],057,"Madhya Vidyalay, Manjaura, Dayan Bhag",Main,1,781,25.65333333,87.01111111,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],058,"Upgraded Middle School, Rahua Hindi, North Side, Bayan Bhag",Main,1,626,25.62863,87.00173,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],058,"Upgraded Middle School, Rahua Hindi, North Side, Dayan Bhag",Auxiliary,627,1160,25.62863,87.00173,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],059,"Upgraded Middle School, Rahua Hindi, South Side, Bayan Bhag",Main,1,532,25.62863,87.00173,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],059,"Upgraded Middle School, Rahua Hindi, South Side, Dayan Bhag",Auxiliary,533,1051,25.62863,87.00173,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],060,"Upgraded Middle School, Rahua Hindi Middle Side",Main,1,793,25.62863,87.00173,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],061,"Utkramit Urdu Middle School, Ramapur Deharu, Left Side, Dakshin Bhag",Main,1,531,25.6286,87.0017,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],061,"Utkramit Urdu Middle School, Ramapur Deharu, Left Side, Uttar Bhag",Auxiliary,532,1046,25.6286,87.0017,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],062,"Utkramit Urdu Middle School, Rampur Dehru, Right Side, Uttar Bhag",Main,1,570,25.6286,87.0017,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],062,"Utkramit Urdu Middle School, Rampur Dehru, Right Side, Dakshin Bhag",Auxiliary,571,1079,25.6286,87.0017,Yes,Yes,Yes
70-Alamnagar [11-Madhepura],063,"Prathamik Vidyalay, Santhal Tola, Jotaili, Bayan Bhag",Main,1,501,25.63646,87.03127,No,Yes,Yes
